frame_ordinal,pass_index,pass_name,queue,batch_index,is_copy_pass,milliseconds,expected_passes,available_passes,complete
736,4,DLSS.RayReconstruction,1,1,false,1.466400000,7,7,true
736,5,Present.Convert,1,1,false,0.050368000,7,7,true
736,6,Present.CopyToSwapchain,1,2,true,0.022400000,7,7,true
737,0,ASBuild.BuildTLAS,0,0,false,0.120960000,7,7,true
737,1,LightPrepare.Upload,0,0,false,0.002880000,7,7,true
737,2,PathTracing.Trace,0,0,false,0.619616000,7,7,true
737,3,Ui.Overlay,0,0,false,0.030848000,7,7,true
737,4,DLSS.RayReconstruction,1,1,false,1.647744000,7,7,true
737,5,Present.Convert,1,1,false,0.063552000,7,7,true
737,6,Present.CopyToSwapchain,1,2,true,0.025952000,7,7,true
738,0,ASBuild.BuildTLAS,0,0,false,0.125440000,7,7,true
738,1,LightPrepare.Upload,0,0,false,0.002048000,7,7,true
738,2,PathTracing.Trace,0,0,false,0.671648000,7,7,true
738,3,Ui.Overlay,0,0,false,0.021760000,7,7,true
738,4,DLSS.RayReconstruction,1,1,false,1.001504000,7,7,true
738,5,Present.Convert,1,1,false,0.052576000,7,7,true
738,6,Present.CopyToSwapchain,1,2,true,0.024096000,7,7,true
739,0,ASBuild.BuildTLAS,0,0,false,0.091840000,7,7,true
739,1,LightPrepare.Upload,0,0,false,0.001632000,7,7,true
739,2,PathTracing.Trace,0,0,false,0.591232000,7,7,true
739,3,Ui.Overlay,0,0,false,0.012416000,7,7,true
739,4,DLSS.RayReconstruction,1,1,false,0.978976000,7,7,true
739,5,Present.Convert,1,1,false,0.050496000,7,7,true
739,6,Present.CopyToSwapchain,1,2,true,0.024256000,7,7,true
740,0,ASBuild.BuildTLAS,0,0,false,0.094080000,7,7,true
740,1,LightPrepare.Upload,0,0,false,0.001664000,7,7,true
740,2,PathTracing.Trace,0,0,false,0.564576000,7,7,true
740,3,Ui.Overlay,0,0,false,0.012544000,7,7,true
740,4,DLSS.RayReconstruction,1,1,false,0.985120000,7,7,true
740,5,Present.Convert,1,1,false,0.219104000,7,7,true
740,6,Present.CopyToSwapchain,1,2,true,0.023872000,7,7,true
741,0,ASBuild.BuildTLAS,0,0,false,0.091328000,7,7,true
741,1,LightPrepare.Upload,0,0,false,0.001664000,7,7,true
741,2,PathTracing.Trace,0,0,false,0.598400000,7,7,true
741,3,Ui.Overlay,0,0,false,0.012384000,7,7,true
741,4,DLSS.RayReconstruction,1,1,false,1.503392000,7,7,true
741,5,Present.Convert,1,1,false,0.047584000,7,7,true
741,6,Present.CopyToSwapchain,1,2,true,0.024160000,7,7,true
742,0,ASBuild.BuildTLAS,0,0,false,0.130016000,7,7,true
742,1,LightPrepare.Upload,0,0,false,0.006112000,7,7,true
742,2,PathTracing.Trace,0,0,false,0.708544000,7,7,true
742,3,Ui.Overlay,0,0,false,0.021856000,7,7,true
742,4,DLSS.RayReconstruction,1,1,false,1.479424000,7,7,true
742,5,Present.Convert,1,1,false,0.050464000,7,7,true
742,6,Present.CopyToSwapchain,1,2,true,0.022624000,7,7,true
743,0,ASBuild.BuildTLAS,0,0,false,0.126240000,7,7,true
743,1,LightPrepare.Upload,0,0,false,0.002144000,7,7,true
743,2,PathTracing.Trace,0,0,false,0.657216000,7,7,true
743,3,Ui.Overlay,0,0,false,0.020416000,7,7,true
743,4,DLSS.RayReconstruction,1,1,false,0.997696000,7,7,true
743,5,Present.Convert,1,1,false,0.047552000,7,7,true
743,6,Present.CopyToSwapchain,1,2,true,0.024928000,7,7,true
744,0,ASBuild.BuildTLAS,0,0,false,0.102496000,7,7,true
744,1,LightPrepare.Upload,0,0,false,0.001632000,7,7,true
744,2,PathTracing.Trace,0,0,false,0.566688000,7,7,true
744,3,Ui.Overlay,0,0,false,0.012384000,7,7,true
744,4,DLSS.RayReconstruction,1,1,false,0.983328000,7,7,true
744,5,Present.Convert,1,1,false,0.056672000,7,7,true
744,6,Present.CopyToSwapchain,1,2,true,0.024128000,7,7,true
745,0,ASBuild.BuildTLAS,0,0,false,0.093408000,7,7,true
745,1,LightPrepare.Upload,0,0,false,0.001632000,7,7,true
745,2,PathTracing.Trace,0,0,false,0.585120000,7,7,true
745,3,Ui.Overlay,0,0,false,0.012512000,7,7,true
745,4,DLSS.RayReconstruction,1,1,false,0.995520000,7,7,true
745,5,Present.Convert,1,1,false,0.045280000,7,7,true
745,6,Present.CopyToSwapchain,1,2,true,0.023264000,7,7,true
746,0,ASBuild.BuildTLAS,0,0,false,0.091808000,7,7,true
746,1,LightPrepare.Upload,0,0,false,0.001600000,7,7,true
746,2,PathTracing.Trace,0,0,false,0.554464000,7,7,true
746,3,Ui.Overlay,0,0,false,0.012192000,7,7,true
746,4,DLSS.RayReconstruction,1,1,false,0.997632000,7,7,true
746,5,Present.Convert,1,1,false,0.050528000,7,7,true
746,6,Present.CopyToSwapchain,1,2,true,0.024032000,7,7,true
747,0,ASBuild.BuildTLAS,0,0,false,0.092864000,7,7,true
747,1,LightPrepare.Upload,0,0,false,0.001888000,7,7,true
747,2,PathTracing.Trace,0,0,false,0.606368000,7,7,true
747,3,Ui.Overlay,0,0,false,0.012288000,7,7,true
747,4,DLSS.RayReconstruction,1,1,false,1.231328000,7,7,true
747,5,Present.Convert,1,1,false,0.442048000,7,7,true
747,6,Present.CopyToSwapchain,1,2,true,0.053344000,7,7,true
748,0,ASBuild.BuildTLAS,0,0,false,0.124384000,7,7,true
748,1,LightPrepare.Upload,0,0,false,0.002080000,7,7,true
748,2,PathTracing.Trace,0,0,false,0.673664000,7,7,true
748,3,Ui.Overlay,0,0,false,0.012256000,7,7,true
748,4,DLSS.RayReconstruction,1,1,false,1.002336000,7,7,true
748,5,Present.Convert,1,1,false,0.049472000,7,7,true
748,6,Present.CopyToSwapchain,1,2,true,0.022176000,7,7,true
749,0,ASBuild.BuildTLAS,0,0,false,0.091552000,7,7,true
749,1,LightPrepare.Upload,0,0,false,0.001664000,7,7,true
749,2,PathTracing.Trace,0,0,false,0.564640000,7,7,true
749,3,Ui.Overlay,0,0,false,0.012864000,7,7,true
749,4,DLSS.RayReconstruction,1,1,false,0.979904000,7,7,true
749,5,Present.Convert,1,1,false,0.052416000,7,7,true
749,6,Present.CopyToSwapchain,1,2,true,0.024032000,7,7,true
750,0,ASBuild.BuildTLAS,0,0,false,0.091936000,7,7,true
750,1,LightPrepare.Upload,0,0,false,0.001664000,7,7,true
750,2,PathTracing.Trace,0,0,false,0.585088000,7,7,true
750,3,Ui.Overlay,0,0,false,0.012352000,7,7,true
750,4,DLSS.RayReconstruction,1,1,false,1.007392000,7,7,true
750,5,Present.Convert,1,1,false,0.045696000,7,7,true
750,6,Present.CopyToSwapchain,1,2,true,0.023776000,7,7,true
751,0,ASBuild.BuildTLAS,0,0,false,0.090848000,7,7,true
751,1,LightPrepare.Upload,0,0,false,0.001632000,7,7,true
751,2,PathTracing.Trace,0,0,false,0.576928000,7,7,true
751,3,Ui.Overlay,0,0,false,0.012288000,7,7,true
751,4,DLSS.RayReconstruction,1,1,false,0.995904000,7,7,true
751,5,Present.Convert,1,1,false,0.045376000,7,7,true
751,6,Present.CopyToSwapchain,1,2,true,0.024064000,7,7,true
752,0,ASBuild.BuildTLAS,0,0,false,0.093888000,7,7,true
752,1,LightPrepare.Upload,0,0,false,0.001632000,7,7,true
752,2,PathTracing.Trace,0,0,false,0.579008000,7,7,true
752,3,Ui.Overlay,0,0,false,0.012352000,7,7,true
752,4,DLSS.RayReconstruction,1,1,false,0.977440000,7,7,true
752,5,Present.Convert,1,1,false,0.055744000,7,7,true
752,6,Present.CopyToSwapchain,1,2,true,0.023968000,7,7,true
753,0,ASBuild.BuildTLAS,0,0,false,0.091808000,7,7,true
753,1,LightPrepare.Upload,0,0,false,0.001568000,7,7,true
753,2,PathTracing.Trace,0,0,false,0.568800000,7,7,true
753,3,Ui.Overlay,0,0,false,0.012320000,7,7,true
753,4,DLSS.RayReconstruction,1,1,false,1.004544000,7,7,true
753,5,Present.Convert,1,1,false,0.048352000,7,7,true
753,6,Present.CopyToSwapchain,1,2,true,0.024032000,7,7,true
754,0,ASBuild.BuildTLAS,0,0,false,0.092512000,7,7,true
754,1,LightPrepare.Upload,0,0,false,0.001664000,7,7,true
754,2,PathTracing.Trace,0,0,false,0.550272000,7,7,true
754,3,Ui.Overlay,0,0,false,0.012160000,7,7,true
754,4,DLSS.RayReconstruction,1,1,false,0.978720000,7,7,true
754,5,Present.Convert,1,1,false,0.050464000,7,7,true
754,6,Present.CopyToSwapchain,1,2,true,0.023776000,7,7,true
755,0,ASBuild.BuildTLAS,0,0,false,0.092064000,7,7,true
755,1,LightPrepare.Upload,0,0,false,0.001856000,7,7,true
755,2,PathTracing.Trace,0,0,false,0.599232000,7,7,true
755,3,Ui.Overlay,0,0,false,0.012480000,7,7,true
755,4,DLSS.RayReconstruction,1,1,false,0.996960000,7,7,true
755,5,Present.Convert,1,1,false,0.051296000,7,7,true
755,6,Present.CopyToSwapchain,1,2,true,0.027840000,7,7,true
756,0,ASBuild.BuildTLAS,0,0,false,0.091360000,7,7,true
756,1,LightPrepare.Upload,0,0,false,0.001664000,7,7,true
756,2,PathTracing.Trace,0,0,false,0.593280000,7,7,true
756,3,Ui.Overlay,0,0,false,0.012320000,7,7,true
756,4,DLSS.RayReconstruction,1,1,false,1.003552000,7,7,true
756,5,Present.Convert,1,1,false,0.047456000,7,7,true
756,6,Present.CopyToSwapchain,1,2,true,0.023936000,7,7,true
757,0,ASBuild.BuildTLAS,0,0,false,0.090784000,7,7,true
757,1,LightPrepare.Upload,0,0,false,0.001632000,7,7,true
757,2,PathTracing.Trace,0,0,false,0.732576000,7,7,true
757,3,Ui.Overlay,0,0,false,0.012032000,7,7,true
757,4,DLSS.RayReconstruction,1,1,false,1.435584000,7,7,true
757,5,Present.Convert,1,1,false,0.075872000,7,7,true
757,6,Present.CopyToSwapchain,1,2,true,0.029216000,7,7,true
758,0,ASBuild.BuildTLAS,0,0,false,0.123296000,7,7,true
758,1,LightPrepare.Upload,0,0,false,0.002080000,7,7,true
758,2,PathTracing.Trace,0,0,false,0.675744000,7,7,true
758,3,Ui.Overlay,0,0,false,0.012800000,7,7,true
758,4,DLSS.RayReconstruction,1,1,false,1.000384000,7,7,true
758,5,Present.Convert,1,1,false,0.052608000,7,7,true
758,6,Present.CopyToSwapchain,1,2,true,0.025792000,7,7,true
759,0,ASBuild.BuildTLAS,0,0,false,0.090528000,7,7,true
759,1,LightPrepare.Upload,0,0,false,0.001696000,7,7,true
759,2,PathTracing.Trace,0,0,false,0.636256000,7,7,true
759,3,Ui.Overlay,0,0,false,0.012160000,7,7,true
759,4,DLSS.RayReconstruction,1,1,false,0.976512000,7,7,true
759,5,Present.Convert,1,1,false,0.045792000,7,7,true
759,6,Present.CopyToSwapchain,1,2,true,0.024064000,7,7,true
760,0,ASBuild.BuildTLAS,0,0,false,0.092832000,7,7,true
760,1,LightPrepare.Upload,0,0,false,0.001632000,7,7,true
760,2,PathTracing.Trace,0,0,false,0.611744000,7,7,true
760,3,Ui.Overlay,0,0,false,0.012256000,7,7,true
760,4,DLSS.RayReconstruction,1,1,false,0.999520000,7,7,true
760,5,Present.Convert,1,1,false,0.045568000,7,7,true
760,6,Present.CopyToSwapchain,1,2,true,0.200960000,7,7,true
761,0,ASBuild.BuildTLAS,0,0,false,0.091200000,7,7,true
761,1,LightPrepare.Upload,0,0,false,0.001856000,7,7,true
761,2,PathTracing.Trace,0,0,false,0.575680000,7,7,true
761,3,Ui.Overlay,0,0,false,0.012320000,7,7,true
761,4,DLSS.RayReconstruction,1,1,false,1.001248000,7,7,true
761,5,Present.Convert,1,1,false,0.050464000,7,7,true
761,6,Present.CopyToSwapchain,1,2,true,0.024288000,7,7,true
762,0,ASBuild.BuildTLAS,0,0,false,0.090880000,7,7,true
762,1,LightPrepare.Upload,0,0,false,0.001664000,7,7,true
762,2,PathTracing.Trace,0,0,false,0.589184000,7,7,true
762,3,Ui.Overlay,0,0,false,0.012160000,7,7,true
762,4,DLSS.RayReconstruction,1,1,false,0.981568000,7,7,true
762,5,Present.Convert,1,1,false,0.047520000,7,7,true
762,6,Present.CopyToSwapchain,1,2,true,0.024064000,7,7,true
763,0,ASBuild.BuildTLAS,0,0,false,0.092064000,7,7,true
763,1,LightPrepare.Upload,0,0,false,0.001632000,7,7,true
763,2,PathTracing.Trace,0,0,false,0.558496000,7,7,true
763,3,Ui.Overlay,0,0,false,0.012384000,7,7,true
763,4,DLSS.RayReconstruction,1,1,false,0.995232000,7,7,true
763,5,Present.Convert,1,1,false,0.047488000,7,7,true
763,6,Present.CopyToSwapchain,1,2,true,0.024224000,7,7,true
764,0,ASBuild.BuildTLAS,0,0,false,0.093312000,7,7,true
764,1,LightPrepare.Upload,0,0,false,0.001632000,7,7,true
764,2,PathTracing.Trace,0,0,false,0.767392000,7,7,true
764,3,Ui.Overlay,0,0,false,0.012352000,7,7,true
764,4,DLSS.RayReconstruction,1,1,false,1.036576000,7,7,true
764,5,Present.Convert,1,1,false,0.450048000,7,7,true
764,6,Present.CopyToSwapchain,1,2,true,0.064192000,7,7,true
765,0,ASBuild.BuildTLAS,0,0,false,0.120256000,7,7,true
765,1,LightPrepare.Upload,0,0,false,0.003040000,7,7,true
765,2,PathTracing.Trace,0,0,false,0.635840000,7,7,true
765,3,Ui.Overlay,0,0,false,0.012736000,7,7,true
765,4,DLSS.RayReconstruction,1,1,false,0.979648000,7,7,true
765,5,Present.Convert,1,1,false,0.051392000,7,7,true
765,6,Present.CopyToSwapchain,1,2,true,0.024032000,7,7,true
766,0,ASBuild.BuildTLAS,0,0,false,0.091168000,7,7,true
766,1,LightPrepare.Upload,0,0,false,0.001632000,7,7,true
766,2,PathTracing.Trace,0,0,false,0.585120000,7,7,true
766,3,Ui.Overlay,0,0,false,0.012160000,7,7,true
766,4,DLSS.RayReconstruction,1,1,false,1.011840000,7,7,true
766,5,Present.Convert,1,1,false,0.211936000,7,7,true
766,6,Present.CopyToSwapchain,1,2,true,0.316704000,7,7,true
767,0,ASBuild.BuildTLAS,0,0,false,0.123968000,7,7,true
767,1,LightPrepare.Upload,0,0,false,0.003936000,7,7,true
767,2,PathTracing.Trace,0,0,false,0.601248000,7,7,true
767,3,Ui.Overlay,0,0,false,0.012352000,7,7,true
767,4,DLSS.RayReconstruction,1,1,false,1.508928000,7,7,true
767,5,Present.Convert,1,1,false,0.178048000,7,7,true
767,6,Present.CopyToSwapchain,1,2,true,0.034016000,7,7,true
768,0,ASBuild.BuildTLAS,0,0,false,0.125824000,7,7,true
768,1,LightPrepare.Upload,0,0,false,0.002144000,7,7,true
768,2,PathTracing.Trace,0,0,false,0.661280000,7,7,true
768,3,Ui.Overlay,0,0,false,0.012480000,7,7,true
768,4,DLSS.RayReconstruction,1,1,false,0.992864000,7,7,true
768,5,Present.Convert,1,1,false,0.052608000,7,7,true
768,6,Present.CopyToSwapchain,1,2,true,0.024032000,7,7,true
769,0,ASBuild.BuildTLAS,0,0,false,0.091520000,7,7,true
769,1,LightPrepare.Upload,0,0,false,0.001696000,7,7,true
769,2,PathTracing.Trace,0,0,false,0.615776000,7,7,true
769,3,Ui.Overlay,0,0,false,0.013760000,7,7,true
769,4,DLSS.RayReconstruction,1,1,false,1.463488000,7,7,true
769,5,Present.Convert,1,1,false,0.063680000,7,7,true
769,6,Present.CopyToSwapchain,1,2,true,0.025536000,7,7,true
770,0,ASBuild.BuildTLAS,0,0,false,0.127136000,7,7,true
770,1,LightPrepare.Upload,0,0,false,0.002080000,7,7,true
770,2,PathTracing.Trace,0,0,false,0.681856000,7,7,true
770,3,Ui.Overlay,0,0,false,0.012288000,7,7,true
770,4,DLSS.RayReconstruction,1,1,false,1.480480000,7,7,true
770,5,Present.Convert,1,1,false,0.052512000,7,7,true
770,6,Present.CopyToSwapchain,1,2,true,0.023968000,7,7,true
771,0,ASBuild.BuildTLAS,0,0,false,0.148288000,7,7,true
771,1,LightPrepare.Upload,0,0,false,0.002016000,7,7,true
771,2,PathTracing.Trace,0,0,false,0.700384000,7,7,true
771,3,Ui.Overlay,0,0,false,0.023744000,7,7,true
771,4,DLSS.RayReconstruction,1,1,false,1.482368000,7,7,true
771,5,Present.Convert,1,1,false,0.048416000,7,7,true
771,6,Present.CopyToSwapchain,1,2,true,0.023872000,7,7,true
772,0,ASBuild.BuildTLAS,0,0,false,0.093408000,7,7,true
772,1,LightPrepare.Upload,0,0,false,0.005632000,7,7,true
772,2,PathTracing.Trace,0,0,false,0.737760000,7,7,true
772,3,Ui.Overlay,0,0,false,0.020736000,7,7,true
772,4,DLSS.RayReconstruction,1,1,false,1.470304000,7,7,true
772,5,Present.Convert,1,1,false,0.047488000,7,7,true
772,6,Present.CopyToSwapchain,1,2,true,0.024224000,7,7,true
773,0,ASBuild.BuildTLAS,0,0,false,0.145504000,7,7,true
773,1,LightPrepare.Upload,0,0,false,0.003072000,7,7,true
773,2,PathTracing.Trace,0,0,false,0.754592000,7,7,true
773,3,Ui.Overlay,0,0,false,0.020768000,7,7,true
773,4,DLSS.RayReconstruction,1,1,false,1.489760000,7,7,true
773,5,Present.Convert,1,1,false,0.051552000,7,7,true
773,6,Present.CopyToSwapchain,1,2,true,0.023712000,7,7,true
774,0,ASBuild.BuildTLAS,0,0,false,0.125088000,7,7,true
774,1,LightPrepare.Upload,0,0,false,0.002336000,7,7,true
774,2,PathTracing.Trace,0,0,false,0.697984000,7,7,true
774,3,Ui.Overlay,0,0,false,0.030720000,7,7,true
774,4,DLSS.RayReconstruction,1,1,false,1.003808000,7,7,true
774,5,Present.Convert,1,1,false,0.047360000,7,7,true
774,6,Present.CopyToSwapchain,1,2,true,0.023808000,7,7,true
775,0,ASBuild.BuildTLAS,0,0,false,0.091136000,7,7,true
775,1,LightPrepare.Upload,0,0,false,0.001696000,7,7,true
775,2,PathTracing.Trace,0,0,false,0.593248000,7,7,true
775,3,Ui.Overlay,0,0,false,0.012352000,7,7,true
775,4,DLSS.RayReconstruction,1,1,false,0.999648000,7,7,true
775,5,Present.Convert,1,1,false,0.047264000,7,7,true
775,6,Present.CopyToSwapchain,1,2,true,0.025024000,7,7,true
776,0,ASBuild.BuildTLAS,0,0,false,0.116480000,7,7,true
776,1,LightPrepare.Upload,0,0,false,0.001856000,7,7,true
776,2,PathTracing.Trace,0,0,false,0.567456000,7,7,true
776,3,Ui.Overlay,0,0,false,0.012320000,7,7,true
776,4,DLSS.RayReconstruction,1,1,false,0.993120000,7,7,true
776,5,Present.Convert,1,1,false,0.054496000,7,7,true
776,6,Present.CopyToSwapchain,1,2,true,0.026048000,7,7,true
777,0,ASBuild.BuildTLAS,0,0,false,0.091296000,7,7,true
777,1,LightPrepare.Upload,0,0,false,0.001600000,7,7,true
777,2,PathTracing.Trace,0,0,false,0.554400000,7,7,true
777,3,Ui.Overlay,0,0,false,0.012416000,7,7,true
777,4,DLSS.RayReconstruction,1,1,false,1.001248000,7,7,true
777,5,Present.Convert,1,1,false,0.056672000,7,7,true
777,6,Present.CopyToSwapchain,1,2,true,0.023232000,7,7,true
778,0,ASBuild.BuildTLAS,0,0,false,0.092992000,7,7,true
778,1,LightPrepare.Upload,0,0,false,0.001632000,7,7,true
778,2,PathTracing.Trace,0,0,false,0.572832000,7,7,true
778,3,Ui.Overlay,0,0,false,0.012256000,7,7,true
778,4,DLSS.RayReconstruction,1,1,false,1.154464000,7,7,true
778,5,Present.Convert,1,1,false,0.045408000,7,7,true
778,6,Present.CopyToSwapchain,1,2,true,0.024288000,7,7,true
779,0,ASBuild.BuildTLAS,0,0,false,0.091712000,7,7,true
779,1,LightPrepare.Upload,0,0,false,0.001632000,7,7,true
779,2,PathTracing.Trace,0,0,false,0.567680000,7,7,true
779,3,Ui.Overlay,0,0,false,0.012512000,7,7,true
779,4,DLSS.RayReconstruction,1,1,false,0.995200000,7,7,true
779,5,Present.Convert,1,1,false,0.047424000,7,7,true
779,6,Present.CopyToSwapchain,1,2,true,0.023968000,7,7,true
780,0,ASBuild.BuildTLAS,0,0,false,0.091520000,7,7,true
780,1,LightPrepare.Upload,0,0,false,0.001920000,7,7,true
780,2,PathTracing.Trace,0,0,false,0.595072000,7,7,true
780,3,Ui.Overlay,0,0,false,0.012256000,7,7,true
780,4,DLSS.RayReconstruction,1,1,false,0.975168000,7,7,true
780,5,Present.Convert,1,1,false,0.050976000,7,7,true
780,6,Present.CopyToSwapchain,1,2,true,0.023648000,7,7,true
781,0,ASBuild.BuildTLAS,0,0,false,0.093536000,7,7,true
781,1,LightPrepare.Upload,0,0,false,0.001632000,7,7,true
781,2,PathTracing.Trace,0,0,false,0.583072000,7,7,true
781,3,Ui.Overlay,0,0,false,0.012384000,7,7,true
781,4,DLSS.RayReconstruction,1,1,false,1.190048000,7,7,true
781,5,Present.Convert,1,1,false,0.055040000,7,7,true
781,6,Present.CopyToSwapchain,1,2,true,0.025088000,7,7,true
782,0,ASBuild.BuildTLAS,0,0,false,0.091232000,7,7,true
782,1,LightPrepare.Upload,0,0,false,0.001760000,7,7,true
782,2,PathTracing.Trace,0,0,false,0.605472000,7,7,true
782,3,Ui.Overlay,0,0,false,0.012672000,7,7,true
782,4,DLSS.RayReconstruction,1,1,false,1.001344000,7,7,true
782,5,Present.Convert,1,1,false,0.047488000,7,7,true
782,6,Present.CopyToSwapchain,1,2,true,0.023936000,7,7,true
783,0,ASBuild.BuildTLAS,0,0,false,0.090848000,7,7,true
783,1,LightPrepare.Upload,0,0,false,0.001664000,7,7,true
783,2,PathTracing.Trace,0,0,false,0.592256000,7,7,true
783,3,Ui.Overlay,0,0,false,0.011936000,7,7,true
783,4,DLSS.RayReconstruction,1,1,false,0.980992000,7,7,true
783,5,Present.Convert,1,1,false,0.050752000,7,7,true
783,6,Present.CopyToSwapchain,1,2,true,0.025664000,7,7,true
784,0,ASBuild.BuildTLAS,0,0,false,0.092608000,7,7,true
784,1,LightPrepare.Upload,0,0,false,0.001664000,7,7,true
784,2,PathTracing.Trace,0,0,false,0.582016000,7,7,true
784,3,Ui.Overlay,0,0,false,0.012608000,7,7,true
784,4,DLSS.RayReconstruction,1,1,false,1.001920000,7,7,true
784,5,Present.Convert,1,1,false,0.045376000,7,7,true
784,6,Present.CopyToSwapchain,1,2,true,0.023936000,7,7,true
785,0,ASBuild.BuildTLAS,0,0,false,0.091296000,7,7,true
785,1,LightPrepare.Upload,0,0,false,0.001696000,7,7,true
785,2,PathTracing.Trace,0,0,false,0.597376000,7,7,true
785,3,Ui.Overlay,0,0,false,0.012288000,7,7,true
785,4,DLSS.RayReconstruction,1,1,false,0.983008000,7,7,true
785,5,Present.Convert,1,1,false,0.047360000,7,7,true
785,6,Present.CopyToSwapchain,1,2,true,0.023808000,7,7,true
786,0,ASBuild.BuildTLAS,0,0,false,0.090624000,7,7,true
786,1,LightPrepare.Upload,0,0,false,0.001600000,7,7,true
786,2,PathTracing.Trace,0,0,false,0.603552000,7,7,true
786,3,Ui.Overlay,0,0,false,0.012448000,7,7,true
786,4,DLSS.RayReconstruction,1,1,false,1.144064000,7,7,true
786,5,Present.Convert,1,1,false,0.045696000,7,7,true
786,6,Present.CopyToSwapchain,1,2,true,0.025440000,7,7,true
787,0,ASBuild.BuildTLAS,0,0,false,0.090592000,7,7,true
787,1,LightPrepare.Upload,0,0,false,0.001600000,7,7,true
787,2,PathTracing.Trace,0,0,false,0.578976000,7,7,true
787,3,Ui.Overlay,0,0,false,0.012320000,7,7,true
787,4,DLSS.RayReconstruction,1,1,false,0.999584000,7,7,true
787,5,Present.Convert,1,1,false,0.046400000,7,7,true
787,6,Present.CopyToSwapchain,1,2,true,0.024096000,7,7,true
788,0,ASBuild.BuildTLAS,0,0,false,0.093600000,7,7,true
788,1,LightPrepare.Upload,0,0,false,0.001728000,7,7,true
788,2,PathTracing.Trace,0,0,false,0.563520000,7,7,true
788,3,Ui.Overlay,0,0,false,0.013088000,7,7,true
788,4,DLSS.RayReconstruction,1,1,false,0.979040000,7,7,true
788,5,Present.Convert,1,1,false,0.050560000,7,7,true
788,6,Present.CopyToSwapchain,1,2,true,0.025472000,7,7,true
789,0,ASBuild.BuildTLAS,0,0,false,0.091168000,7,7,true
789,1,LightPrepare.Upload,0,0,false,0.001728000,7,7,true
789,2,PathTracing.Trace,0,0,false,0.570656000,7,7,true
789,3,Ui.Overlay,0,0,false,0.012448000,7,7,true
789,4,DLSS.RayReconstruction,1,1,false,1.180640000,7,7,true
789,5,Present.Convert,1,1,false,0.053632000,7,7,true
789,6,Present.CopyToSwapchain,1,2,true,0.028768000,7,7,true
790,0,ASBuild.BuildTLAS,0,0,false,0.091104000,7,7,true
790,1,LightPrepare.Upload,0,0,false,0.002048000,7,7,true
790,2,PathTracing.Trace,0,0,false,0.588768000,7,7,true
790,3,Ui.Overlay,0,0,false,0.012512000,7,7,true
790,4,DLSS.RayReconstruction,1,1,false,1.004832000,7,7,true
790,5,Present.Convert,1,1,false,0.046400000,7,7,true
790,6,Present.CopyToSwapchain,1,2,true,0.024128000,7,7,true
791,0,ASBuild.BuildTLAS,0,0,false,0.092224000,7,7,true
791,1,LightPrepare.Upload,0,0,false,0.001728000,7,7,true
791,2,PathTracing.Trace,0,0,false,0.578912000,7,7,true
791,3,Ui.Overlay,0,0,false,0.012128000,7,7,true
791,4,DLSS.RayReconstruction,1,1,false,0.979168000,7,7,true
791,5,Present.Convert,1,1,false,0.045408000,7,7,true
791,6,Present.CopyToSwapchain,1,2,true,0.025472000,7,7,true
792,0,ASBuild.BuildTLAS,0,0,false,0.092608000,7,7,true
792,1,LightPrepare.Upload,0,0,false,0.001568000,7,7,true
792,2,PathTracing.Trace,0,0,false,0.597472000,7,7,true
792,3,Ui.Overlay,0,0,false,0.012384000,7,7,true
792,4,DLSS.RayReconstruction,1,1,false,0.999616000,7,7,true
792,5,Present.Convert,1,1,false,0.052576000,7,7,true
792,6,Present.CopyToSwapchain,1,2,true,0.023648000,7,7,true
793,0,ASBuild.BuildTLAS,0,0,false,0.092992000,7,7,true
793,1,LightPrepare.Upload,0,0,false,0.001568000,7,7,true
793,2,PathTracing.Trace,0,0,false,0.578016000,7,7,true
793,3,Ui.Overlay,0,0,false,0.012096000,7,7,true
793,4,DLSS.RayReconstruction,1,1,false,1.482144000,7,7,true
793,5,Present.Convert,1,1,false,0.050528000,7,7,true
793,6,Present.CopyToSwapchain,1,2,true,0.023776000,7,7,true
794,0,ASBuild.BuildTLAS,0,0,false,0.101024000,7,7,true
794,1,LightPrepare.Upload,0,0,false,0.001728000,7,7,true
794,2,PathTracing.Trace,0,0,false,0.731424000,7,7,true
794,3,Ui.Overlay,0,0,false,0.022304000,7,7,true
794,4,DLSS.RayReconstruction,1,1,false,1.468352000,7,7,true
794,5,Present.Convert,1,1,false,0.057632000,7,7,true
794,6,Present.CopyToSwapchain,1,2,true,0.025728000,7,7,true
795,0,ASBuild.BuildTLAS,0,0,false,0.126624000,7,7,true
795,1,LightPrepare.Upload,0,0,false,0.001888000,7,7,true
795,2,PathTracing.Trace,0,0,false,0.700480000,7,7,true
795,3,Ui.Overlay,0,0,false,0.011840000,7,7,true
795,4,DLSS.RayReconstruction,1,1,false,0.999648000,7,7,true
795,5,Present.Convert,1,1,false,0.052576000,7,7,true
795,6,Present.CopyToSwapchain,1,2,true,0.023488000,7,7,true
796,0,ASBuild.BuildTLAS,0,0,false,0.091168000,7,7,true
796,1,LightPrepare.Upload,0,0,false,0.001568000,7,7,true
796,2,PathTracing.Trace,0,0,false,0.585184000,7,7,true
796,3,Ui.Overlay,0,0,false,0.012032000,7,7,true
796,4,DLSS.RayReconstruction,1,1,false,0.995072000,7,7,true
796,5,Present.Convert,1,1,false,0.050528000,7,7,true
